index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
311,Paijocece1,2025-06-03T14:58:10.000Z,"Betul vaksin bikin saya lemah, gampang sakit , bulan kemarin saya kena flu parah indra penciuman perasa semua hilang, mungkin kalau di jaman kopet sy kena virus korona, sy beli obat dibapotik juga sembuh, untuk indra penciumannya dan perasa agak lama sembuh sekitar 1 bulan sembuh",https://x.com/Paijocece1/status/1929915520796766491,0,0,0,48,NaN
312,jondivar,2025-06-03T07:01:10.000Z,"Menkes RI lebih takut kepada Elite global dan Mr.Bill Gat dripd takut kepada Tuhan..Kalo dia mengikuti program covid dan vaksin percayalah karma akan menghampiri anda beserta keluarga.Indonesia banyak gulung tikar anda sbg menteri tdk ada kebutuhan seperti makanan, minumam dll.",https://x.com/jondivar/status/1929795479292072157,0,0,0,81,NaN
313,spacerangersRRR,2025-06-03T04:20:28.000Z,"Bisa pake kode voucher ini ya kakkk biar lbh murah  Konsul Dokter  KONSULCBXWEC Beli Obat  OBATCBGVH Vaksin/Tes Lab  HLDXHOMECAREVNN Haloskin  HALOSKINAFFZU25",https://x.com/spacerangersRRR/status/1929755036512669743,0,0,0,26,NaN
314,cokowidudu,2025-06-03T03:45:35.000Z,"Lu ga kena penyakit bukan herbal herbal tapi karena orang lain udah vaksin",https://x.com/cokowidudu/status/1929746256454418575,0,0,0,132,NaN
315,ittmktechnology,2025-06-02T16:35:32.000Z,"Elite global dan Mr.Bill G tdk berpikir kedepan yg penting uang dan rencana jahat sukses seperti covid, vaksin, al, dll..Manusia Butuh pangan kalo bill Gates dan pejabat tdk berpikir kedepan hanya memikirkan diri sendiri mrk pasti akan mati dan kena karma",https://x.com/ittmktechnology/status/1929577633764843874,0,0,0,37,NaN
316,ittmktechnology,2025-06-02T04:35:50.000Z,"Elite Global dan http://Mr.BG utk mensukseskan Al, Chip, Robot vaksin mereka membuat Wabah buatan..Mereka rela membayar pejabat, media, Dokter, Rumah Sakit agar terlaksana pandemi, apalagi wabah sampe bisa tahu varian sedangkan alami hanya 1    https://health.detik.com/berita-detikhealth/d-7941214/rilis-edaran-soal-covid-19-ini-pesan-kemenkes-ri-soal-masker-dan-hand-sanitizer?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikhealth…",https://x.com/ittmktechnology/status/1929396514503188680,0,0,0,34,NaN
317,stustustuuu,2025-07-28T02:42:16.000Z,"Di menu fitur ada bagian sertifikat vaksin ada vaksin & imunisasi lainnya",https://x.com/stustustuuu/status/1949661657963356332,0,0,0,79,NaN
318,stustustuuu,2025-07-28T02:33:55.000Z,"Download aja app Satusehat dia pengganti peduli lindungi rekam medis vaksin disitu semua",https://x.com/stustustuuu/status/1949659556147003647,0,0,0,113,NaN
319,demeter_mr,2025-07-28T01:50:45.000Z,"ini kenapa masih ada aja pertanyaan soal vaksin siii, gw udh lupaaa njirrr, mau cek kartu settifikat vaksinnya jg udh gatau dimana filenya",https://x.com/demeter_mr/status/1949648691691708661,0,0,0,1,NaN
320,happyselaluya,2025-07-16T12:54:33.000Z,"btw hari ini juga si baby girl vaksin PCV, tinggal DPT 4 sama MR  alhamdulillah",https://x.com/happyselaluya/status/1945467086915981780,0,0,0,64,NaN
321,wiltedverses,2025-07-11T10:05:03.000Z,"""Terima kasih,"" gumam si nona pada perawat yang mengantarnya hingga ruangan sang healer. Ia mengekori langkah Mr. Audebert setelahnya, agak kikuk meski bukan pertama kali vaksin seorang diri.  ""Terima kasih, Sir."" Ia kembali mengangguk sopan.",https://x.com/wiltedverses/status/1943612494821703972,0,0,0,65,NaN
322,wiltedverses,2025-07-11T09:25:29.000Z,"Lain kali, ia harus memasang alarm sebelum mulai membaca buku baru.  Ia menghentikan langkah di meja resepsionis, tak tampak kehabisan napas. ""Selamat sore,"" sapanya, ""saya ada janji vaksin dengan Mr. Audebert.""  @AH_StMungo @MrAudebert",https://x.com/wiltedverses/status/1943602535832371530,0,0,0,88,NaN
323,racovnteur,2025-08-30T10:19:24.000Z,"ㅤㅤ Dadanya berdebar keras dengan Mr Xanderious menanyakan apakah ia sudah siap untuk vaksin? Dua detik bibirnya melongo kemudian menjawab pasrah, ""Sudah, Mr.""  | @MrXanderious ㅤㅤ",https://x.com/racovnteur/status/1961735496780153015,0,0,0,41,NaN
324,DulKemprut,2025-08-30T01:30:30.000Z,"Masalah vaksin koped kemarin jangan dibawa ke segala ranah bro",https://x.com/DulKemprut/status/1961602393193243021,0,0,0,36,NaN
325,arienugraha87,2025-08-29T01:14:40.000Z,"Lah statistik berkata lebih banyak yang selamat oleh vaksin. Ente ga pernah ngeliat video polio jaman dulu apa?",https://x.com/arienugraha87/status/1961236024648241537,0,0,0,26,NaN
326,officialinews_,2025-08-27T21:04:01.000Z,"Penyebab Campak Bisa Mematikan, Dokter: Tidak Vaksin MR",https://x.com/officialinews_/status/1960810556136534494,0,0,0,155,NaN
327,AmirulA1253,2025-08-27T16:29:37.000Z,"Dr suhazeli kena sodom dengan dildo vaksin 10 inci : Dia jawab - kamu bukan ahli, belajar tak habis.  Kita tanya, kenapa perlu tambahan vaksin MR iaitu untuk cegah Campak dan Rubela padahal ketika 9 dan 12 bulan bayi diberikan vaksin MMR kombinasi untuk Beguk, Rubela dan Campak?",https://x.com/AmirulA1253/status/1960741500700230033,1,0,0,66,NaN
328,mr_adityason,2025-08-27T10:41:42.000Z,"Yg vaksin siapa? Dokter kan? Mana tanggung jawabnya? Ente yg ngablu. Ditampar fakta sejelas ini msh ngeles.",https://x.com/mr_adityason/status/1960653945224802639,0,0,0,74,NaN
329,ucu19462270,2025-08-27T06:58:57.000Z,"kan td nanya selain vaksin gmn caranya..udah belajar ajaaa.. biar tambah pinterrrrrr, biar tau mnrt science, antibodi itu apa..fungsinya apaa dst..",https://x.com/ucu19462270/status/1960597887798403137,0,0,0,83,NaN
330,HerinoorCh,2025-08-27T01:17:53.000Z,"Bagaimana dgn vaksin MR yg mengandung enzim babi menurut madzab Hanbali, boleh tidak sbg preventif penyakit campak?",https://x.com/HerinoorCh/status/1960512057880772833,0,0,0,79,NaN
331,Ary_LFC,2025-08-26T21:26:09.000Z,"Nah ini yg paling logis... knp gak brani bilang bahwa klo ada efek samping vaksin, yg melakukan vaksinasi bertanggung jawab? Katanya dokter sekolahnya mahal, lama, susah, ahli dan berilmu... ditanya kok malah dijawab dgn pertanyaan lagi... pasti ini dokter muridnya Mulyono!",https://x.com/Ary_LFC/status/1960453741079093702,0,0,0,580,NaN
332,L_minWOOharu,2025-08-26T12:53:57.000Z,"waktu wabah polio merebak langsung bisa gercep nyediain vaksin kan itu terus langsung di distribusikan ke puskes sama sekolah sekolah.. skrg jg lg merebak campak yg sampai banyak meninggal jg langsung booster MR anak anak SD..  kapan vaksin demam berdarah jg masuk program ?",https://x.com/L_minWOOharu/status/1960324838759047612,0,0,0,550,NaN
333,risenshine777,2025-08-26T10:42:57.000Z,"Dok anak aku bulan depan 15 bulan, mau vaksin MMR tapi takut katanya bikin autis sama speech delay vaksin MMR itu? Kmrn pas 10 bulan udah vaksin MR.",https://x.com/risenshine777/status/1960291873957769664,0,0,0,16,NaN
334,Cnisaju,2025-09-29T13:37:42.000Z,"Anak masuk 9 bulan wkt jadwal vaksin mr, emaknya bukan takut vaksinnya tapi takut wkt nimbang bb anak",https://x.com/Cnisaju/status/1972657037776466285,0,0,0,23,NaN
335,ProfsStorm,2025-09-23T12:26:02.000Z,"⠀⠀⠀  Healer mengangguk, ""Sure, Mr. Vyshnevskiy. Anda sudah boleh pulang, jangan lupa lewat resepsionis lagi untuk diberikan kartu vaksin dan CBG¹.""  Sebagai salam perpisahan, ia memberi satu bingkisan kecil, ""See you around, boy. Be careful on your way back."" ⠀⠀⠀",https://x.com/ProfsStorm/status/1970464673662411005,0,0,0,111,NaN
336,SelangorLibrary,2025-09-12T02:36:54.000Z,"Program Imunisasi Tambahan Demam Campak oleh KKM   dapatkan suntikan vaksin MR (Measles & Rubella)   PERCUMA utk semua kanak-kanak warganegara & bukan warganegara yg lahir pada 1 Ogos 2020 – 31 Jan 2025 shj   13, 20 & 27 Sept 2025 (Sabtu)  8.30 pg – 2.30 ptg  PRTU",https://x.com/SelangorLibrary/status/1966330148422300124,0,0,0,148,NaN
337,radarmadiunweb,2025-09-10T07:01:56.000Z,"BIAS 2025 di Magetan targetkan 29 ribu lebih pelajar. Anak SD mendapat vaksin MR, TD, hingga HPV untuk mencegah penyakit menular.",https://x.com/radarmadiunweb/status/1965672069762326786,0,0,0,108,NaN
338,AlanUstad56,2025-09-09T00:18:37.000Z,"Terlihat sekali ya jika kelompok oselem itu sangat panik dengan ßabi. Padahal enak. Dan sahabat naby saat itu jg makan ßabi dari Yah udi.  Lucunya Vaksin MR Haji, malah ternuat dari enzim ßabi.  Wah.. terkejut aku",https://x.com/AlanUstad56/status/1965208185226363377,0,0,0,84,NaN
339,PACU_PMO,2025-09-06T02:15:20.000Z,"petugas kesihatan tanpa sebarang bayaran.  Antara yang menanti anda termasuklah analisis wajah (face analysis), suntikan vaksin influenza percuma untuk warga emas, serta suntikan MR percuma bagi kanak-kanak. Selain itu, ada juga saringan kesihatan dan kecergasan,",https://x.com/PACU_PMO/status/1964150392561807778,0,0,0,55,NaN
340,KKusumawardani,2025-09-05T13:16:41.000Z,"Babi. MR SII. Fatwa. dan tentu saja antivaxx gak vaksin sehat-sehat saja tuh. Cakupan di sana masih 30an%.",https://x.com/KKusumawardani/status/1963954437363532258,0,0,0,137,NaN
341,gembilihi,2025-09-04T08:27:30.000Z,"Eh bener bgt kenapa sih zionist, antivak dan 02 voters itu biasanya datang bersamaan dalam sanubari satu orang wkwkwk sok edgy dah.  Temen w ada yg pas covid ga vaksin, malas social distancing ga maskeran, trus pastinya zionist dan boom terakhir pamer I stand with mr.president.",https://x.com/gembilihi/status/1963519277518246086,0,0,0,13,NaN
342,MissChocolattes,2025-09-01T14:04:30.000Z,"ㅤ ㅤ ㅤ""Halo, selamat malam Ronan! Vaksin hari ini dengan saya ya, Mr Killiannya sedang berhalangan."" Ucap Chocolate sembari membenarkan jas hijau khas healernya.  ""Ditensi dulu ya,"" mulai memasangkan tensi meter pada lengan kiri Ronan. ㅤ ㅤ",https://x.com/MissChocolattes/status/1962516920525316350,0,0,0,57,NaN
343,AlanUstad56,2025-09-01T06:55:22.000Z,"Vaksin MR jamaah haji juga ternuat dari enzim ßabi. MUi juga gk masalah tuh...",https://x.com/AlanUstad56/status/1962408926047252868,0,0,0,723,NaN
344,Cnisaju,2025-10-13T12:41:12.000Z,"Besok anak gua mau vaksin mr aaa tidak aku takut dengan timbangan anakku",https://x.com/Cnisaju/status/1977716247832699031,0,0,0,30,NaN
345,SinarOnline,2025-10-04T09:40:44.000Z,"Sambil beli buku, dapatkan suntikan vaksin tambahan MR  Klinik Kesihatan Seksyen 7 tawar 30–50 dos vaksin MR percuma untuk kanak-kanak 6 bulan–5 tahun sempena Jualan Gudang Karangkraf 2025. #sinarharian #JualanGudang #Karangkraf",https://x.com/SinarOnline/status/1974409343413223462,0,0,0,572,NaN
346,MiraninonLita,2025-10-01T08:54:47.000Z,"(COPY) Mr Budi G Sadikin berkata suksesnya vaksin di Indonesia KARENA EFEK NEGATIF VAKSIN TIDAK TERLALU TEREKSPOSE (TERUNGKAP).",https://x.com/MiraninonLita/status/1973310614136299722,0,0,0,149,NaN
347,Mikarry_,2025-11-28T09:26:13.000Z,"Raina berjalan menuju St. Mungo, rumah sakit kesehatan Hogwarts, dengan perasaan yang campur aduk karena hari ini adalah jadwal vaksin, dan Raina harus bertemu dengan Mr. Kairo yang akan memberikannya vaksin.  "" Duh kenapa harus vaksin, gak mau disuntik.""",https://x.com/Mikarry_/status/1994337021272215806,0,0,0,50,NaN
348,demeter_mr,2025-11-27T04:41:10.000Z,"eh masih ada kerja yg persyaratannya vaksin?",https://x.com/demeter_mr/status/1993902898938564634,0,0,0,104,NaN
349,glowtweets,2025-11-25T16:37:02.000Z,"Seharusnya tidak ada 'tidak mampu vaksin', karena vaksin MR itu ada dipuskesmas dan gratis.",https://x.com/glowtweets/status/1993358274247508239,0,0,0,24,NaN
350,dravenorn,2025-11-25T11:33:03.000Z,"ᅠ Lalu mengangguk sekali lagi saat Mr. Everleight memintanya untuk mendongak. Tubuh bersandar ke belakang, dagu diangkat ke atas, sementara matanya menatap langit-langit ruangan dengan pandangan kosong. Meski begitu, ia terlihat amat siap menerima vaksin dari @MrEverleight. ᅠ",https://x.com/dravenorn/status/1993281776740188176,0,0,0,55,NaN
351,RudiFarthuaks,2025-11-11T11:29:55.000Z,"Undangan Kepolisian untuk di mintai keterangan itu kan biasa...!!  Pke kawal kawal segala...!!  Royi Panci GAGAP INDONESIA RAYA Cemen yaaa...!!  Halo dr TIVA TIVU VAKSIN...!! Siap bikin Vaksin Valsu di Penjara kan...???  Mr RESMONCONG  PAR BANUA HOLING...!! Apa kencing LANCAR..??",https://x.com/RudiFarthuaks/status/1988207557769654694,0,0,0,681,NaN
352,mr_kampretz,2025-11-03T02:21:50.000Z,"Emang aneh, binik aja gak jadi lanjut kenalan gara2 si co ngeremehin vaksin, ini malah lanjut  Gak kebayang ngobrol keseharian kayak apa.",https://x.com/mr_kampretz/status/1985170526013399118,0,0,0,110,NaN
353,daddyyuki,2025-01-20T13:36:21.000Z,"kok sama ya sama efek samping vaksin... padahal di jepang gak ada seblak",https://x.com/daddyyuki/status/1881334954610803029,0,0,0,103,NaN
354,garindabayumi,2025-01-17T22:20:08.000Z,"Kan kali aja ada efek samping dari vaksin",https://x.com/garindabayumi/status/1880379607783993575,0,0,0,35,NaN
355,AdyatamaBaskoro,2025-01-15T19:02:03.000Z,"Waktu covid vaksin nya Astra Zeneca bukan koh? Ada penelitian katanya Astra Zaneca efek samping nya banyak dan di rasakan hingga sekarang.",https://x.com/AdyatamaBaskoro/status/1879604981923471491,0,0,0,245,NaN
356,unexplnd,2025-01-15T02:15:57.000Z,"Zuckerberg: ""Mereka mendesak kami hapus hal-hal yang sebenarnya benar! yang mengatakan vaksin itu memiliki efek samping, harus dihapus""",https://x.com/unexplnd/status/1879351786613649830,0,0,0,296,NaN
357,nisrinarfh,2025-01-13T15:35:54.000Z,"Keanehan dunia lvl aku tu kmrn lusa vaksin sehari 2 + tes darah utk screening sblm vaksin. Ni 2 vaksin ga menunjukkan efek samping apa2 malah yg ada efek sampingnya adlh; bekas tes darah itu alias kulitku yg bekas plester tuh jd ruam gatel2 gt??!!",https://x.com/nisrinarfh/status/1878828324048511402,2,0,0,315,NaN
358,Brandanara,2025-01-12T22:10:51.000Z,"Intinya?   Berarti program vaksin covid itu tidak baik untuk tubuh?   Ada efek samping yang mungkin merugikan manusia?",https://x.com/Brandanara/status/1878565328424505692,0,0,0,78,NaN
359,daddyyuki,2025-02-27T01:51:22.000Z,"Selama DEPKES masih menutupi aib maka kami tdk dapat info yg jelas masalah isi vaksin. kami hanya bisa menggumpulkan data efek samping yg dikeluhkan dan di laporkan.  menurut info dari dokter² bahwa semua vaksin pasti ada side efek nya. sayangnya byk yg tdk mengakui itu.",https://x.com/daddyyuki/status/1894928280492613674,0,0,0,430,NaN
360,natureadmirer8,2025-02-26T15:48:33.000Z,"Tadi pagi baru baca berita, di kabupatenku banyak orangtua pelajar wanita yang menolak vaksin HPV karena takut efek samping",https://x.com/natureadmirer8/status/1894776575843086681,0,0,0,171,NaN
361,landa_0313,2025-02-24T08:46:30.000Z,"banyak bgt 4× kak aku dksh tau vaksin itu banyak efek samping ny ke tubuh di tmpt aku kerja jadi ya disuruh gak usah vaksin dan untung lah enggak",https://x.com/landa_0313/status/1893945586543460371,0,0,0,53,NaN
362,MiraninonLita,2025-02-18T21:58:41.000Z,"(Terjemahan)  CLASS ACTION KORBAN VAKSIN HPV  !!!   Pengacara kami sedang meninjau tuntutan hukum vaksin Gardasil ... untuk korban yang MENDERITA EFEK SAMPING DARI VAKSIN HPV GARDASIL.  Kematian dan cedera telah dikaitkan dengan vaksin ini.",https://x.com/MiraninonLita/status/1891970618049831070,0,0,0,164,NaN
363,jsehyuno,2025-02-17T02:22:52.000Z,"Vaksin coklatnya udah aman, kan? Yang penting gak ada efek samping tiba-tiba jadi ketagihan terus nagih tiap hari. Kalo kayak gitu, nanti aku harus stok lebih banyak lagi buat kamu sama member. Tapi kayaknya biar itu bagian tugasnya captain kamu.",https://x.com/jsehyuno/status/1891312328718635391,0,0,0,27,NaN
364,djedjeandrea,2025-02-16T07:58:03.000Z,"Ada yang bilang namanya graphene oxide, itu kan program si Bill Gates, Bill Gates pernah bilang efek samping vaksin akan terlihat dalam 2 tahun ke depan, ya ini udah lebih dari 2 tahun, hasilnya ? Gangguan psikologis. Dulu aku ada videonya soal Bill Gates itu tapi kehapus.",https://x.com/djedjeandrea/status/1891034290000888176,0,0,0,45,NaN
365,bukanpanda69,2025-02-15T22:13:31.000Z,"Kebetulan aku tahun 2024 lalu umroh kak. Gak ada masalah kak. Aman lancar karena gak ada pemeriksaan hiv juga. Arv di tas pun gak digeledah sama sekali. Vaksin menengitispun aman gak ada efek samping.",https://x.com/bukanpanda69/status/1890887190751641624,0,0,0,275,NaN
366,samoodraa,2025-02-12T14:43:13.000Z,"Kenapa juga infonya mendadak sih soal vaksin vaksin ini.. KENAPA GA DARI MINGGU LALU??? Ini pikiran dah ruwet mau orientasi magang malah ketambahan beban efek samping vaksin",https://x.com/samoodraa/status/1889686704681865444,0,0,0,55,NaN
367,TurnBackHoax,2025-02-12T06:18:41.000Z,"Wakil Direktur CDC Akui Vaksin Covid Bikin Tubuh Lemah dan Mudah Sakit     • Deputy Director CDC Tom Shimabukuro menyebut frasa “debilitating illnesses” yang berarti kondisi tubuh melemah. Namun, tidak menyatakan kondisi tersebut merupakan efek samping yang dikonfirmasi",https://x.com/TurnBackHoax/status/1889559732245102614,0,0,0,286,NaN
368,daddyyuki,2025-02-11T11:11:21.000Z,"sebagai org tua harus faham. 1. beda virus dan bakteri 2. jenis vaksin ( fresh vax, Rekayasa genegik) 3. isi dari masing² vax itu apa 4. Cara kerja masing² vax 5. efek samping jangka pendek dan panjang 6. Dok mengakui kah efek² tersebut 7. Shedding itu apa. 8. alternatif ex vax",https://x.com/daddyyuki/status/1889270995950895141,0,0,0,174,NaN
369,MrElliote,2025-02-08T14:12:35.000Z,"ㅤ “Besok mencoba metode lain?” Ia menuliskan beberapa catatan ke dalam kartu vaksin. “Tentu. Sebelum itu, saya hendak memberikan beberapa catatan. Apabila ada efek samping seperti demam, mual, kesulitan bernafas, atau kesehatan menurun drastis lainnya bisa kembali kemari.” ㅤ",https://x.com/MrElliote/status/1888229443170345098,0,0,0,66,NaN
370,MrElliote,2025-02-08T10:59:21.000Z,"ㅤ “Besok mencoba metode lain?” Ia menuliskan beberapa catatan ke dalam kartu vaksin. “Tentu. Sebelum itu, saya hendak memberikan beberapa catatan. Apabila ada efek samping seperti demam, mual, kesulitan bernafas, atau kesehatan menurun drastis lainnya bisa kembali kemari.” ㅤ",https://x.com/MrElliote/status/1888180813877104732,0,0,0,50,NaN
371,sitamanda,2025-02-08T02:46:08.000Z,"Gw juga kudu disclaimer bahwa gw percaya benefit vaksin pad komunitas jauh lebih besar dibanding risiko munculnya efek samping.",https://x.com/sitamanda/status/1888056692983927057,0,0,0,138,NaN
372,receivve,2025-03-30T00:49:26.000Z,"Suhu badan sangat normal, pip pup oke, gak ada muntah, makan minum juga aman (df, wf recovery, creamy treats semua masuk), pecicilan jelas iya. Alhamdulillah efek samping vaksin Ultra cuma demam sedikit sama nafsu makan sedikit turun. Sehat terus ya Ul pokoknya",https://x.com/receivve/status/1906146715062907001,0,0,0,74,NaN
373,receivve,2025-03-29T14:42:07.000Z,"Suapin RC Recovery lagi, abis lumayan banyak. Minum juga aman. Suhu tubuh berangsur-angsur normal.  Pas sore disuapin wf tadi dia udah nyoba kabur. Kayaknya efek samping vaksin ga lama nih di Ultra, karena dia stray cat mungkin lebih kuat aja kali ya  Bismillah pokoknya sehat.",https://x.com/receivve/status/1905993882073989230,0,0,0,56,NaN
374,daddyyuki,2025-03-29T07:33:33.000Z,"Di Jepang juga, tahun demi tahun efek samping dari makan pecel Lele terus bertambah   ※ Ginjal para rusak karena efek samping vaksin.  Otot larut dalam darah, menyumbat dan memberi tekanan pada ginjal dan menyebabkan gagal ginjal.",https://x.com/daddyyuki/status/1905886029321740770,0,0,0,558,NaN
375,aureliald,2025-03-25T19:42:56.000Z,"Efek samping vaksin: Demam  Tiba tiba banyak ketawa   Yaallah anak gue kenapa",https://x.com/aureliald/status/1904620033151479909,0,0,0,57,NaN
376,haibundacom,2025-03-25T08:41:26.000Z,"Mengenal Vaksin Tifoid untuk Anak, Manfaat, Efek Samping, dan Jadwal Pemberiannya",https://x.com/haibundacom/status/1904453558499713075,0,0,0,46,NaN
377,erlinaburhan,2025-03-24T07:23:57.000Z,"Seperti vaksin lain, vaksin TB baru bisa menimbulkan KIPI (Kejadian Ikutan Pasca Imunisasi) seperti nyeri di tempat suntikan, demam, atau gatal. Penelitian dilakukan dengan ketat, peserta dipantau setelah vaksinasi, & jika ada efek samping, semua biaya ditanggung asuransi.  (EB)",https://x.com/erlinaburhan/status/1904071674494149096,0,0,0,618,NaN
378,BinderClips155,2025-03-19T04:56:09.000Z,"gblk!!! org sakit krn gaya hidup tdk sehat kok yg dituduh efek samping vaksin. kalo mmg vaksin penyebab nya pasti dampak yg diterima sangat luas hingga scr global. tapi ini apa adem ayem doang org mah normal normal aja.",https://x.com/BinderClips155/status/1902222539604025735,0,0,0,30,NaN
379,MiraninonLita,2025-04-27T04:57:07.000Z,"Ini berita valid. 28Apr2024 AstraZeneca admits its Covid vaccine can cause rare side effect in court documents for first time/  AstraZeneca mengakui vaksin Covid-nya dapat menyebabkan efek samping yang langka dalam dokumen pengadilan untuk pertama kalinya  https://telegraph.co.uk/news/2024/04/28/astrazeneca-admits-covid-vaccine-causes-rare-side-effect/…",https://x.com/MiraninonLita/status/1916355909712023588,0,0,0,286,NaN
380,MiraninonLita,2025-04-27T03:56:21.000Z,"28 APRIL 2024 ASTRAZENECA admits its Covid vaccine can cause rare side effect in  court documents for first time.  /  AstraZeneca mengakui vaksin Covid-nya dapat menyebabkan efek samping yang langka dalam dokumen pengadilan untuk pertama kalinya  https://telegraph.co.uk/news/2024/04/28/astrazeneca-admits-covid-vaccine-causes-rare-side-effect/…",https://x.com/MiraninonLita/status/1916340615136121309,0,0,0,76,NaN
381,Hari01892872,2025-04-24T02:18:40.000Z,"vaksin itu memiliki efek samping jangka panjang.. yg akhir2ni banyak muncul artikel2 penelitian terbaru,, semakin dini anak diberi vaksin,, semakin besar efek sampingnya..",https://x.com/Hari01892872/status/1915228870955126808,0,0,0,92,NaN
382,hanan052020,2025-04-21T00:29:21.000Z,"""Produsen vaksin memiliki perlindungan hukum terhadap efek samping vaksin"" Kenapa demikian? ya jelas krn big pharma tsb yg bukan membuat kebijakan-kebijakan, serta bukan mereka juga yg legalkan produk untuk diberikan ke publik. Yg menyuntik juga bukan mereka tapi petugas publik.",https://x.com/hanan052020/status/1914114197593690121,0,0,0,238,NaN
383,MrAudebert,2025-04-19T07:13:03.000Z,"ㅤ ""Karena sudah keren sekali berani suntik vaksin, saya ada hadiah untukmu. Sekarang sudah boleh pulang dan istirahat. Kalau ada efek samping, boleh datang lagi kemari. Terima kasih sudah datang!"" Ucapnya sembari tersenyum.   ( @AsKurosawa ) ㅤ",https://x.com/MrAudebert/status/1913491013823504443,0,0,0,83,NaN
384,MrAudebert,2025-04-14T14:23:52.000Z,"ㅤ  Pasiennya itu memberikan respon positif. Ia lantas kembali ke mejanya, dan mengeluarkan sesuatu. ""Kalau ada efek samping yang terasa, kamu boleh kembali lagi kemari. Ini ada sedikit hadiah untukmu karena sudah vaksin. Terima kasih sudah datang!"" Ucapnya.  ( @selcoush ) ㅤ",https://x.com/MrAudebert/status/1911787495756599788,0,0,0,66,NaN
385,es_twr,2025-04-14T14:20:34.000Z,"Oiya efek samping vaksin jadi demam emang. Mudah2an besok udah gapapa ya Pras.",https://x.com/es_twr/status/1911786661907939398,0,0,0,21,NaN
386,orepras,2025-04-14T14:19:07.000Z,"kemarin abis vaksin, hari ini demam tinggi mba kata dokter bisa jadi efek samping vaksinnya  sekarang udah istirahat sih mba, tidur. doain yaa",https://x.com/orepras/status/1911786299230658918,0,0,0,61,NaN
387,daddyyuki,2025-04-12T09:56:53.000Z,"di Jepang efek samping vaksin sudah bukan hanya katanya tapi sdh di bicarakan di rapat kabinet bahkan sudah di sidangkan.",https://x.com/daddyyuki/status/1910995531197038825,0,0,0,59,NaN
388,MrAudebert,2025-04-12T06:13:15.000Z,"ㅤ ""Kalau ada sesuatu yang terasa sebagai efek samping, jangan ragu untuk datang kembali. Terima kasih sudah datang, sudah boleh pulang!"" Gumamnya menyudahi kegiatan vaksin dan memperbolehkan muda itu pulang.  ( @octgh ) ㅤ",https://x.com/MrAudebert/status/1910939251644219512,0,0,0,47,NaN
389,_avocado221,2025-04-07T13:43:29.000Z,"Aku belum pernah sih, kata temen ku efek samping nya tergantung jenis vaksin/dosisnya kan ada beberapa type tuh yang gardasil. Tapi aku pernah observasi anak dibawah 25th yang pake vaksin HPV jenis Cervarix  aman sih setelah 2 kali dosis ga ada gejala yang gimana gimana",https://x.com/_avocado221/status/1909240614568468605,0,0,0,264,NaN
390,ArtaN7707,2025-05-30T13:42:52.000Z,"""Ada demam, ada peningkatan suhu pada awal dan itu sama dengan vaksin pada umumnya""  (Taruna Ikrar, 15 Mei 2025)  Hemmmm  15/5/2025: BPOM Ungkap Efek Samping Uji Coba Vaksin TBC Bill Gates  https://tempo.co/politik/bpom-ungkap-efek-samping-uji-coba-vaksin-tbc-bill-gates-1443994…  #TurunkanGibranAdiliJokowi  #TurunkanGibranAdiliJokowi",https://x.com/ArtaN7707/status/1928447015941222787,0,0,0,213,NaN
391,omonomonsiemon,2025-05-30T09:57:49.000Z,"Itu bisa jadi hipermpigmentasi! Krn matahari  Penyakit bawaan  Luka  Efek samping obat/bahan Kimia  Nah, kan doi pejabat pertama disuntik masa covid, bisa jadi tuh krn suntikan yg bisa vaksin bisa boongan! Nah yg boongan ini yg dikhawatirkan jd penyebabnya  Hnya asumsi liar",https://x.com/omonomonsiemon/status/1928390382678692321,0,0,0,1,NaN
392,dponeglyph,2025-05-29T05:56:49.000Z,"Bukti nya banyak yg punya penyakit berat meninggal itu org yang udh di vaksin. Krna efek samping vaksin itu. Dan efek samping vaksin itu ditutupin sama kemenkes dan media",https://x.com/dponeglyph/status/1927967343180927330,0,0,0,115,NaN
393,DSwibi,2025-05-28T17:23:35.000Z,"Efek samping vaksin bilgets apa ya? Jadi gasabar liat sikon indonesia",https://x.com/DSwibi/status/1927777787185602834,0,0,0,36,NaN
394,june_one,2025-05-28T17:01:29.000Z,"Sepertinya kena efek samping vaksin jadi otaknya nggak jalan. Udah banyak bukti dimedia masih dibilang hoax  atau emang sales vaksin jadi takut vaksinnya nggak laku ?",https://x.com/june_one/status/1927772224368341225,0,0,0,48,NaN
395,SupratmanAndang,2025-05-28T06:20:58.000Z,"Sesungguhnya segala efek samping akibat penggunaan vaksin itu adalah tg jawab produsen dan hrs diketahui sebelum digunakan scr umum. Uji klinis serta uji apapun, tdk cukup sebulan dua bulan,hrs smp dinyatakan aman. Bila tdk,ini merupakan kesengajaan & kejahatan thd kemanusiaan.",https://x.com/SupratmanAndang/status/1927611032345911662,0,0,0,31,NaN
